,lat,AC,HEAT,HAC,year
369,76.80628204345703,,,,2016
370,77.74868774414062,,,,2016
371,78.69110107421875,,,,2016
372,79.63350677490234,,,,2016
373,80.57591247558594,,,,2016
374,81.51832580566406,,,,2016
375,82.46073150634766,,,,2016
376,83.40314483642578,,,,2016
377,84.34555053710938,,,,2016
378,85.28795623779297,,,,2016
379,86.2303695678711,,,,2016
380,87.17277526855469,,,,2016
381,88.11518096923828,,,,2016
382,89.0575942993164,,,,2016
383,90.0,,,,2016
384,-90.0,,,,2017
385,-89.0575942993164,,,,2017
386,-88.11518096923828,,,,2017
387,-87.17277526855469,,,,2017
388,-86.2303695678711,,,,2017
389,-85.28795623779297,,,,2017
390,-84.34555053710938,,,,2017
391,-83.40314483642578,,,,2017
392,-82.46073150634766,,,,2017
393,-81.51832580566406,,,,2017
394,-80.57591247558594,,,,2017
395,-79.63350677490234,,,,2017
396,-78.69110107421875,,,,2017
397,-77.74868774414062,,,,2017
398,-76.80628204345703,,,,2017
399,-75.86387634277344,,,,2017
400,-74.92146301269531,,,,2017
401,-73.97905731201172,,,,2017
402,-73.03665161132812,,,,2017
403,-72.09423828125,,,,2017
404,-71.1518325805664,,,,2017
405,-70.20942687988281,,,,2017
406,-69.26701354980469,,,,2017
407,-68.3246078491211,,,,2017
408,-67.3822021484375,,,,2017
409,-66.43978881835938,,,,2017
410,-65.49738311767578,,,,2017
411,-64.55497741699219,,,,2017
412,-63.61256408691406,,,,2017
413,-62.67015838623047,,,,2017
414,-61.72774887084961,,,,2017
415,-60.78533935546875,,,,2017
416,-59.842933654785156,,,,2017
417,-58.9005241394043,,,,2017
418,-57.95811462402344,,,,2017
419,-57.01570510864258,,,,2017
420,-56.073299407958984,,,,2017
421,-55.130889892578125,0.0,0.0083593605,0.0083593605,2017
422,-54.188480377197266,0.0,0.008274505,0.008274505,2017
423,-53.24607467651367,0.0,0.015328796,0.015328796,2017
424,-52.30366516113281,,,,2017
425,-51.36125564575195,0.0,0.009206363,0.009206363,2017
426,-50.41884994506836,,,,2017
427,-49.4764404296875,0.0,0.00037683026,0.00037683026,2017
428,-48.53403091430664,,,,2017
429,-47.59162139892578,,,,2017
430,-46.64921569824219,0.0,2.2134618e-05,2.2134618e-05,2017
431,-45.70680618286133,0.0,0.0021092535,0.0021092535,2017
432,-44.76439666748047,0.0,5.2823296e-05,5.2823296e-05,2017
433,-43.821990966796875,0.0,0.0,0.0,2017
434,-42.879581451416016,0.0,0.038380627,0.038380627,2017
435,-41.937171936035156,0.0,0.0006962517,0.0006962517,2017
436,-40.99476623535156,0.0,0.016983077,0.016983077,2017
437,-40.0523567199707,0.0,0.00022636612,0.00022636612,2017
438,-39.109947204589844,0.0,0.00040739554,0.00040739554,2017
439,-38.167537689208984,0.0,0.10446914,0.10446914,2017
440,-37.22513198852539,0.0,0.0064857774,0.0064857774,2017
441,-36.28272247314453,0.0,0.0019290989,0.0019290989,2017
442,-35.34031295776367,1.9820291e-07,0.013172565,0.0131727625,2017
443,-34.39790725708008,1.2134103e-05,0.019796045,0.019808177,2017
444,-33.45549774169922,1.4944168e-06,0.018164577,0.018166069,2017
445,-32.51308822631836,1.3880784e-05,0.005427768,0.0054416484,2017
446,-31.570680618286133,5.0373303e-05,0.0045553213,0.004605694,2017
447,-30.628273010253906,5.728308e-06,0.0013157194,0.0013214478,2017
448,-29.685863494873047,1.9762165e-05,0.0017387236,0.0017584858,2017
449,-28.74345588684082,4.3272487e-07,0.00032101778,0.00032145053,2017
450,-27.80104637145996,6.973725e-07,0.0023091175,0.002309815,2017
451,-26.858638763427734,8.34185e-08,0.00094636227,0.0009464457,2017
452,-25.916231155395508,1.9564234e-06,0.00011501116,0.000116967596,2017
453,-24.97382164001465,0.0,7.470989e-05,7.470989e-05,2017
454,-24.031414031982422,1.4130122e-05,2.4412679e-05,3.8542803e-05,2017
455,-23.089004516601562,8.868604e-06,1.2040079e-05,2.0908685e-05,2017
456,-22.146596908569336,1.8046953e-06,9.4844063e-07,2.7531357e-06,2017
457,-21.20418930053711,2.0044854e-06,1.6253383e-05,1.8257868e-05,2017
458,-20.26177978515625,1.8943956e-05,2.0954242e-07,1.9153498e-05,2017
459,-19.319372177124023,2.5569252e-05,1.4384159e-05,3.995341e-05,2017
460,-18.376962661743164,6.484114e-08,6.612169e-06,6.67701e-06,2017
461,-17.434555053710938,4.4292223e-09,0.0,4.4292223e-09,2017
462,-16.49214744567871,5.8580707e-05,0.0,5.8580707e-05,2017
463,-15.549737930297852,0.00022475369,0.0,0.00022475369,2017
464,-14.607329368591309,1.8605393e-05,0.0,1.8605393e-05,2017
465,-13.664921760559082,0.0,0.0,0.0,2017
466,-12.722513198852539,0.0003031733,0.0,0.0003031733,2017
467,-11.780104637145996,0.000114830196,0.0,0.000114830196,2017
468,-10.837696075439453,7.951421e-05,0.0,7.951421e-05,2017
469,-9.89528751373291,2.9622637e-05,0.0,2.9622637e-05,2017
470,-8.952879905700684,5.2026364e-05,0.0,5.2026364e-05,2017
471,-8.01047134399414,0.00022120452,0.0,0.00022120452,2017
472,-7.068062782287598,0.00087467197,0.0,0.00087467197,2017
473,-6.125654220581055,0.00040767444,0.0,0.00040767444,2017
474,-5.18324613571167,7.748843e-05,0.0,7.748843e-05,2017
475,-4.240837574005127,4.692976e-08,0.0,4.692976e-08,2017
476,-3.298429250717163,2.8029017e-05,0.0,2.8029017e-05,2017
477,-2.356020927429199,0.00025513256,0.0,0.00025513256,2017
478,-1.4136126041412354,4.547218e-05,8.3980815e-08,4.555616e-05,2017
479,-0.4712041914463043,7.332015e-05,0.0,7.332015e-05,2017
480,0.4712041914463043,2.8394885e-05,0.0,2.8394885e-05,2017
481,1.4136126041412354,2.3153292e-05,0.0,2.3153292e-05,2017
482,2.356020927429199,5.277842e-07,0.0,5.277842e-07,2017
483,3.298429250717163,6.89251e-05,0.0,6.89251e-05,2017
484,4.240837574005127,4.721054e-05,0.0,4.721054e-05,2017
485,5.18324613571167,9.946754e-07,0.0,9.946754e-07,2017
486,6.125654220581055,0.0,0.0,0.0,2017
487,7.068062782287598,0.0,0.0,0.0,2017
488,8.01047134399414,0.0,0.0,0.0,2017
489,8.952879905700684,1.5663489e-05,0.0,1.5663489e-05,2017
490,9.89528751373291,0.0,0.0,0.0,2017
491,10.837696075439453,5.3192896e-05,0.0,5.3192896e-05,2017
492,11.780104637145996,4.6585154e-08,0.0,4.6585154e-08,2017
493,12.722513198852539,6.0556948e-05,0.0,6.0556948e-05,2017
494,13.664921760559082,1.186467e-05,0.0,1.186467e-05,2017
495,14.607329368591309,6.0075436e-05,0.0,6.0075436e-05,2017
496,15.549737930297852,2.1940434e-06,0.0,2.1940434e-06,2017
497,16.49214744567871,0.0,0.0,0.0,2017
498,17.434555053710938,3.3819222e-07,1.09640705e-08,3.491563e-07,2017
499,18.376962661743164,4.9400063e-07,2.8842346e-06,3.3782353e-06,2017
500,19.319372177124023,0.00030392437,0.00011872344,0.00042264778,2017
501,20.26177978515625,3.5848087e-05,0.00024596642,0.0002818145,2017
502,21.20418930053711,4.8762424e-05,0.0013319813,0.0013807438,2017
