time,Arr_FIRA_U_0,Arr_FIRA_U_0_JJA,Arr_FIRA_U_0_DJF,Arr_FIRA_U_1,Arr_FIRA_U_1_JJA,Arr_FIRA_U_1_DJF,Arr_FIRA_U_2,Arr_FIRA_U_2_JJA,Arr_FIRA_U_2_DJF,Arr_FSA_U_0,Arr_FSA_U_0_JJA,Arr_FSA_U_0_DJF,Arr_FSA_U_1,Arr_FSA_U_1_JJA,Arr_FSA_U_1_DJF,Arr_FSA_U_2,Arr_FSA_U_2_JJA,Arr_FSA_U_2_DJF,Arr_FSH_U_0,Arr_FSH_U_0_JJA,Arr_FSH_U_0_DJF,Arr_FSH_U_1,Arr_FSH_U_1_JJA,Arr_FSH_U_1_DJF,Arr_FSH_U_2,Arr_FSH_U_2_JJA,Arr_FSH_U_2_DJF,Arr_FGR_U_0,Arr_FGR_U_0_JJA,Arr_FGR_U_0_DJF,Arr_FGR_U_1,Arr_FGR_U_1_JJA,Arr_FGR_U_1_DJF,Arr_FGR_U_2,Arr_FGR_U_2_JJA,Arr_FGR_U_2_DJF,Arr_EFLX_LH_TOT_U_0,Arr_EFLX_LH_TOT_U_0_JJA,Arr_EFLX_LH_TOT_U_0_DJF,Arr_EFLX_LH_TOT_U_1,Arr_EFLX_LH_TOT_U_1_JJA,Arr_EFLX_LH_TOT_U_1_DJF,Arr_EFLX_LH_TOT_U_2,Arr_EFLX_LH_TOT_U_2_JJA,Arr_EFLX_LH_TOT_U_2_DJF,Arr_AC_0,Arr_AC_0_JJA,Arr_AC_0_DJF,Arr_AC_1,Arr_AC_1_JJA,Arr_AC_1_DJF,Arr_AC_2,Arr_AC_2_JJA,Arr_AC_2_DJF,Arr_HEAT_0,Arr_HEAT_0_JJA,Arr_HEAT_0_DJF,Arr_HEAT_1,Arr_HEAT_1_JJA,Arr_HEAT_1_DJF,Arr_HEAT_2,Arr_HEAT_2_JJA,Arr_HEAT_2_DJF,Arr_AHF_0,Arr_AHF_0_JJA,Arr_AHF_0_DJF,Arr_AHF_1,Arr_AHF_1_JJA,Arr_AHF_1_DJF,Arr_AHF_2,Arr_AHF_2_JJA,Arr_AHF_2_DJF,Arr_WASTEHEAT_0,Arr_WASTEHEAT_0_JJA,Arr_WASTEHEAT_0_DJF,Arr_WASTEHEAT_1,Arr_WASTEHEAT_1_JJA,Arr_WASTEHEAT_1_DJF,Arr_WASTEHEAT_2,Arr_WASTEHEAT_2_JJA,Arr_WASTEHEAT_2_DJF
2042,66.85993194580078,69.14417266845703,61.0592041015625,53.82475662231445,54.062686920166016,51.23702621459961,61.6501579284668,63.06544876098633,57.171810150146484,159.68212890625,181.24876403808594,121.3602523803711,100.89962005615234,114.80526733398438,75.67863464355469,135.79403686523438,154.14918518066406,102.81455993652344,55.45509719848633,65.26664733886719,38.79179382324219,15.621492385864258,20.0809326171875,8.296272277832031,38.66484069824219,46.20218276977539,25.841264724731445,-2.349235773086548,1.2816499471664429,-8.722196578979492,-2.666576385498047,1.2532528638839722,-9.426434516906738,-2.4452333450317383,1.3098565340042114,-8.991312980651855,40.75713348388672,46.21689987182617,32.300933837890625,35.13253402709961,39.79932403564453,27.7674503326416,38.946449279785156,44.110755920410156,30.911806106567383,0.0022983874659985304,0.006085995584726334,9.855435928329825e-05,0.0011044434504583478,0.003180411411449313,8.212892680603545e-06,0.001730661140754819,0.0047231740318238735,4.002422065241262e-05,0.06154404208064079,0.0038020757492631674,0.16831807792186737,0.0698479413986206,0.005297979339957237,0.18185891211032867,0.06479226797819138,0.004444860853254795,0.1736663430929184,0.07522089034318924,0.008180069737136364,0.20200207829475403,0.08447416126728058,0.008247326128184795,0.2182326316833496,0.07878045737743378,0.008140936493873596,0.20840659737586975,0.013676847331225872,0.004377992823719978,0.03368401527404785,0.014626181684434414,0.0029493479523807764,0.03637370467185974,0.013988198712468147,0.0036960758734494448,0.03474023938179016
2043,66.01309967041016,69.2502670288086,57.849857330322266,52.9946403503418,54.01197814941406,48.39918899536133,60.810794830322266,63.11592102050781,54.12735366821289,159.449462890625,182.32315063476562,118.53202056884766,100.94239807128906,115.96780395507812,74.2012939453125,135.65769958496094,155.2664031982422,100.56354522705078,55.715484619140625,66.44916534423828,38.83930587768555,15.989863395690918,21.13143539428711,9.21940803527832,38.960269927978516,47.34299087524414,26.296701431274414,-2.2044124603271484,1.3778276443481445,-9.192524909973145,-2.4818034172058105,1.44212007522583,-9.801668167114258,-2.2848222255706787,1.4454542398452759,-9.426897048950195,40.92632293701172,45.84263229370117,33.164058685302734,35.41939926147461,39.72657012939453,28.62565040588379,39.15721130371094,43.84663772583008,31.739391326904297,0.002367014065384865,0.0065367259085178375,7.466458191629499e-05,0.0011672528926283121,0.0034881336614489555,2.0583505829563364e-05,0.001802258426323533,0.005139555316418409,4.294884638511576e-05,0.06173292174935341,0.0032010204158723354,0.16974234580993652,0.07011619955301285,0.004434580914676189,0.1821785420179367,0.06499806046485901,0.0037185160908848047,0.17466102540493011,0.07548511028289795,0.007710566278547049,0.20373812317848206,0.08483099192380905,0.007380512543022633,0.21862708032131195,0.07906708121299744,0.0075016627088189125,0.20962177217006683,0.013752192258834839,0.004509545862674713,0.03399582579731941,0.014714791439473629,0.002945931861177087,0.036448508501052856,0.014069003984332085,0.003783147083595395,0.03496075049042702
2044,65.65229034423828,68.75867462158203,61.18239974975586,52.7635612487793,53.712650299072266,51.397216796875,60.497352600097656,62.694889068603516,56.82618713378906,158.87271118164062,181.01502990722656,121.13008880615234,100.6316909790039,114.74429321289062,75.59175109863281,135.17845153808594,153.98191833496094,100.21569061279297,55.12923049926758,65.23307037353516,37.422760009765625,15.681816101074219,20.304481506347656,7.108570575714111,38.48476791381836,46.28730392456055,22.942060470581055,-2.4336349964141846,1.1539831161499023,-8.279889106750488,-2.749315023422241,1.1849902868270874,-9.00841999053955,-2.5285935401916504,1.2067804336547852,-8.629082679748535,41.59773635864258,46.576194763183594,32.772308349609375,35.97021484375,39.96725082397461,28.18634796142578,39.77484893798828,44.37232208251953,31.098501205444336,0.0024099296424537897,0.006344544235616922,4.450277629075572e-05,0.001193304662592709,0.0033716715406626463,1.2038070053677075e-05,0.0018321604002267122,0.004941278137266636,2.4291535737575032e-05,0.0629672110080719,0.0033022493589669466,0.15170221030712128,0.07094133645296097,0.004667067434638739,0.16587385535240173,0.06606584787368774,0.0038795459549874067,0.15799929201602936,0.07699239999055862,0.007729710545390844,0.1820913553237915,0.08583647012710571,0.007598597556352615,0.19905541837215424,0.08036647737026215,0.00758719677105546,0.18961897492408752,0.014025195501744747,0.004427460487931967,0.03038913756608963,0.014895140193402767,0.0029315301217138767,0.03318153694272041,0.01430061087012291,0.0037076498847454786,0.03161967918276787
2045,66.9163589477539,69.10919952392578,59.359859466552734,53.78550720214844,53.947696685791016,49.8060417175293,60.677799224853516,61.840023040771484,54.86226272583008,159.9064178466797,181.07969665527344,119.35427856445312,101.23347473144531,114.94032287597656,74.7298812866211,131.4705352783203,148.91249084472656,97.78141784667969,56.56680679321289,66.30457305908203,41.129966735839844,16.480968475341797,20.844894409179688,11.148746490478516,36.54616928100586,43.55549621582031,26.09107208251953,-2.348167657852173,1.282617449760437,-9.367193222045898,-2.6561005115509033,1.357338309288025,-10.02248477935791,-2.4764997959136963,1.359136700630188,-9.672322273254395,39.83802795410156,45.019344329833984,30.46302032470703,34.658634185791016,39.14946365356445,26.146512985229492,37.76803207397461,42.645912170410156,28.787967681884766,0.002332411240786314,0.005915193352848291,9.859488636720926e-05,0.0011148476041853428,0.0030503803864121437,1.633568899706006e-05,0.0016637742519378662,0.004336988087743521,4.162944242125377e-05,0.061783771961927414,0.0027063782326877117,0.17119304835796356,0.07039578258991241,0.0038281960878521204,0.18381185829639435,0.06586801260709763,0.003280363278463483,0.17722134292125702,0.07553160190582275,0.006763596553355455,0.2054845094680786,0.08513949066400528,0.006404781714081764,0.22058457136154175,0.08003373444080353,0.006513018626719713,0.21269001066684723,0.01374784391373396,0.004057217855006456,0.03429145738482475,0.014743730425834656,0.002576585626229644,0.03677273541688919,0.01416572742164135,0.0032326551154255867,0.03546867519617081
2046,65.47105407714844,65.6189956665039,59.78538513183594,52.628623962402344,51.16781234741211,50.01527786254883,59.35458755493164,58.67936325073242,55.187278747558594,158.3450164794922,177.47911071777344,120.6036605834961,100.19418334960938,112.54875183105469,75.40522766113281,130.15213012695312,145.92510986328125,98.76341247558594,55.40242004394531,63.134681701660156,39.841529846191406,16.126569747924805,19.737018585205078,9.825740814208984,35.7097053527832,41.32242202758789,24.689735412597656,-2.4819533824920654,1.249996542930603,-9.844121932983398,-2.7893731594085693,1.221644401550293,-10.477852821350098,-2.6004109382629395,1.2791919708251953,-10.136893272399902,41.04066467285156,48.204200744628906,33.074337005615234,35.28091812133789,40.8557014465332,28.399290084838867,38.7534294128418,45.218929290771484,31.325023651123047,0.0024698730558156967,0.006848424673080444,9.007767221191898e-05,0.0012375045334920287,0.003632066771388054,1.3152532119420357e-05,0.0017962211277335882,0.005093845538794994,3.6471610656008124e-05,0.06545359641313553,0.003166750306263566,0.1905527412891388,0.0735158771276474,0.004384956322610378,0.20339949429035187,0.06929763406515121,0.0037981311324983835,0.19667890667915344,0.08001188188791275,0.007863613776862621,0.22870419919490814,0.08895289152860641,0.007414881139993668,0.24407705664634705,0.08422364294528961,0.007578860502690077,0.23602294921875,0.01455827709287405,0.004696864169090986,0.038151443004608154,0.015437010675668716,0.0030299248173832893,0.04067755118012428,0.014926012605428696,0.0037807298358529806,0.03934405744075775
2047,66.65963745117188,68.73333740234375,57.241859436035156,53.54109573364258,53.642364501953125,47.72709274291992,60.413875579833984,61.50723648071289,52.76492691040039,160.10354614257812,180.75247192382812,117.95244598388672,101.337890625,114.50529479980469,73.83103942871094,131.62884521484375,148.59494018554688,96.61953735351562,56.8516845703125,66.066162109375,41.57243728637695,16.80404281616211,20.707517623901367,12.083041191101074,36.79530715942383,43.39353942871094,26.7425537109375,-2.5632808208465576,1.3044949769973755,-10.46601390838623,-2.86968731880188,1.2632862329483032,-11.039141654968262,-2.6790504455566406,1.3322807550430298,-10.738044738769531,40.26490783691406,45.29196548461914,31.941537857055664,34.941200256347656,39.280982971191406,27.500537872314453,38.187591552734375,42.873260498046875,30.23692512512207,0.002291992539539933,0.005882131867110729,7.78916510171257e-05,0.001127593219280243,0.0031653763726353645,1.3329852663446218e-05,0.0016533697489649057,0.004421900492161512,3.088134326389991e-05,0.06833044439554214,0.004188233055174351,0.19412188231945038,0.07652121037244797,0.006099850405007601,0.20629353821277618,0.07223908603191376,0.005187820177525282,0.2000446617603302,0.083362877368927,0.008530443534255028,0.23299595713615417,0.09249667823314667,0.009205768816173077,0.24756504595279694,0.08767206966876984,0.008860208094120026,0.24008072912693024,0.015032404102385044,0.004342209547758102,0.0388740673661232,0.01597546972334385,0.0031059179455041885,0.04127151891589165,0.015432965941727161,0.0036723867524415255,0.04003607854247093
2048,64.51769256591797,66.67740631103516,59.61141586303711,51.680213928222656,51.85420608520508,50.01530838012695,58.400108337402344,59.57862854003906,55.095699310302734,157.86436462402344,178.1278076171875,119.5217514038086,100.02377319335938,112.78878784179688,74.60254669189453,129.80955505371094,146.4114227294922,97.8050308227539,55.73163604736328,64.15017700195312,39.10895538330078,16.624563217163086,19.92657470703125,9.168903350830078,36.10505676269531,41.99317169189453,24.047231674194336,-2.665973663330078,1.1879194974899292,-9.399023056030273,-2.988699197769165,1.2192714214324951,-10.082015991210938,-2.793654441833496,1.242627739906311,-9.710379600524902,41.425601959228516,46.79286575317383,32.34740447998047,35.807655334472656,40.17530822753906,27.771595001220703,39.21428298950195,44.121700286865234,30.57819175720215,0.0024130665697157383,0.006228270474821329,8.831923332763836e-05,0.001177194993942976,0.0032425958197563887,3.0047678592382e-05,0.001722618006169796,0.004562892019748688,5.329959822120145e-05,0.07078921794891357,0.0030288032721728086,0.16909433901309967,0.07859767228364944,0.004393086303025484,0.18276624381542206,0.07456070184707642,0.003751760581508279,0.17558924853801727,0.08638153970241547,0.007325128652155399,0.20294252038002014,0.09501607716083527,0.007188193965703249,0.2193189561367035,0.0904962569475174,0.00720267603173852,0.21071554720401764,0.015592319890856743,0.004296325612813234,0.03384818136692047,0.016418438404798508,0.002795108128339052,0.03655270114541054,0.015935564413666725,0.0034509149845689535,0.03512628749012947
2049,66.07294464111328,68.4540786743164,60.07538986206055,52.99165725708008,53.347206115722656,50.14702224731445,59.850120544433594,61.214786529541016,54.91996765136719,159.04202270507812,179.5951690673828,121.01846313476562,100.62336730957031,113.74897766113281,75.34485626220703,130.7473602294922,147.6359100341797,96.55797576904297,56.958988189697266,67.32110595703125,39.79310989379883,17.10924530029297,22.014039993286133,9.240224838256836,37.037376403808594,44.69987106323242,22.85667610168457,-2.5527737140655518,1.0682787895202637,-8.930126190185547,-2.8608667850494385,0.9978438019752502,-9.57887077331543,-2.6715633869171143,1.074296474456787,-9.297975540161133,39.69335174560547,43.56302261352539,32.152320861816406,34.46976089477539,37.90300369262695,27.720600128173828,37.633975982666016,41.30158615112305,30.210865020751953,0.002535174135118723,0.00689441105350852,9.958537702914327e-05,0.0012950266245752573,0.0038340180180966854,2.1906262190896086e-05,0.001850346103310585,0.005214143544435501,5.003160913474858e-05,0.06627625972032547,0.004636567551642656,0.16608749330043793,0.07446679472923279,0.006477782968431711,0.17963796854019165,0.07019967585802078,0.005613490007817745,0.17331063747406006,0.08103688806295395,0.00965133123099804,0.19936831295490265,0.09012707322835922,0.010043328627943993,0.21557731926441193,0.0853370875120163,0.009825303219258785,0.20800307393074036,0.01476063672453165,0.005014763213694096,0.03328081592917442,0.015660278499126434,0.003565545892342925,0.035939328372478485,0.015137436799705029,0.004211812745779753,0.03469244763255119
2050,66.1136703491211,68.0813217163086,59.98115921020508,53.030006408691406,52.96858215332031,50.17055892944336,58.89704513549805,59.68418884277344,54.630619049072266,159.5623779296875,180.45423889160156,120.73670959472656,101.07270050048828,114.42234802246094,75.32425689697266,126.6619644165039,143.2123565673828,95.31040954589844,56.20709228515625,66.12147521972656,39.30167770385742,16.333431243896484,20.905967712402344,8.936697006225586,33.14868927001953,39.960609436035156,21.682722091674805,-2.1493265628814697,1.194165825843811,-8.421436309814453,-2.4154510498046875,1.2200429439544678,-9.043632507324219,-2.2793948650360107,1.247565746307373,-8.75849437713623,40.402400970458984,45.74611282348633,31.838550567626953,35.1066780090332,39.736228942871094,27.34774398803711,37.88502502441406,42.83795928955078,29.78586196899414,0.002289373427629471,0.006261025555431843,7.346471102209762e-05,0.0011422598036006093,0.003296150825917721,1.8867278413381428e-05,0.0015606883680447936,0.004374257754534483,3.310404281364754e-05,0.059080347418785095,0.0031684255227446556,0.15550610423088074,0.0668928250670433,0.004671280737966299,0.16904745995998383,0.06346383690834045,0.00411671306937933,0.16296423971652985,0.07225920259952545,0.007523386739194393,0.18665443360805511,0.0809505432844162,0.007563479244709015,0.2028713822364807,0.07708507031202316,0.007538941688835621,0.195579394698143,0.013178842142224312,0.0043549612164497375,0.03114832192659378,0.014057730324566364,0.002892197808250785,0.03382393345236778,0.013621260412037373,0.003422229317948222,0.03261513635516167
2051,66.1149673461914,69.17755889892578,58.8633918762207,52.992610931396484,53.797000885009766,49.20387649536133,58.86888885498047,60.6297607421875,53.59308624267578,159.56326293945312,181.73060607910156,119.53054809570312,100.98419952392578,115.2596206665039,74.62232208251953,126.605712890625,144.23468017578125,94.33211517333984,56.41078186035156,66.81742858886719,38.85598373413086,16.4388370513916,21.115806579589844,8.726712226867676,33.27085494995117,40.37852096557617,21.357730865478516,-2.2671477794647217,1.6218148469924927,-8.21644115447998,-2.5526349544525146,1.593424677848816,-8.862448692321777,-2.3976035118103027,1.653807282447815,-8.56973648071289,40.37499237060547,44.87028884887695,31.98952865600586,35.12610626220703,39.2073974609375,27.62913703918457,37.90007400512695,42.14750671386719,29.975786209106445,0.002717785071581602,0.007115199230611324,0.00010538002970861271,0.0013968964340165257,0.003953344188630581,3.4925695217680186e-05,0.0018930030055344105,0.005151650402694941,5.370126382331364e-05,0.06140795350074768,0.0029831549618393183,0.15653176605701447,0.0693804919719696,0.004403578117489815,0.16959808766841888,0.06590338051319122,0.0038905804976820946,0.16383998095989227,0.0753059983253479,0.007810516282916069,0.18789421021938324,0.08408620953559875,0.0076326001435518265,0.20353657007217407,0.08020924776792526,0.007730478886514902,0.1966385841369629,0.013898022472858429,0.00482736062258482,0.031362444162368774,0.014705725945532322,0.0032290229573845863,0.03393850848078728,0.014305859804153442,0.0038398983888328075,0.032798632979393005
2052,65.63321685791016,67.3458023071289,61.147682189941406,52.69865036010742,52.42060089111328,51.20636749267578,58.48194885253906,59.03608703613281,55.717063903808594,159.0016632080078,180.0235595703125,121.75495910644531,100.65506744384766,114.0871810913086,75.8525619506836,126.15940856933594,142.81936645507812,96.00822448730469,55.08475875854492,64.71554565429688,37.68101501464844,15.58060359954834,20.144149780273438,7.194158554077148,32.15138244628906,38.8288688659668,19.902667999267578,-2.1248867511749268,1.130023717880249,-8.276326179504395,-2.4398460388183594,1.1364747285842896,-8.974327087402344,-2.2713112831115723,1.180803894996643,-8.653501510620117,41.38765335083008,47.49853515625,33.11109161376953,35.76754379272461,40.77860641479492,28.463937759399414,38.75616455078125,44.27748489379883,31.02068328857422,0.0023246463388204575,0.006200416013598442,7.353203545790166e-05,0.001158790197223425,0.0033336326014250517,2.168960782000795e-05,0.00158988730981946,0.004408303648233414,3.637776171672158e-05,0.05762786790728569,0.00340707297436893,0.1540391743183136,0.06604839116334915,0.0047590225003659725,0.16860999166965485,0.06234298273921013,0.004266727715730667,0.1620730459690094,0.07053177058696747,0.007756402250379324,0.1849091500043869,0.0799424946308136,0.0076767317950725555,0.20234134793281555,0.07575250416994095,0.007723615504801273,0.19450847804546356,0.012903901748359203,0.004349329508841038,0.030869975686073303,0.01389410998672247,0.002917709993198514,0.033731356263160706,0.01340953167527914,0.0034568870905786753,0.03243541345000267
2053,66.75714874267578,69.42415618896484,59.861900329589844,53.633262634277344,54.167869567871094,50.11983108520508,59.49662399291992,60.931129455566406,54.54020309448242,160.03317260742188,182.14303588867188,120.41992950439453,101.2566146850586,115.3727798461914,75.22002410888672,126.92859649658203,144.45323181152344,95.02291870117188,56.350154876708984,67.53469848632812,38.68497085571289,16.365217208862305,21.725271224975586,8.472777366638184,33.13736343383789,40.970306396484375,21.06237030029297,-2.23836612701416,1.3541101217269897,-8.870694160461426,-2.557530164718628,1.290107250213623,-9.503173828125,-2.3850269317626953,1.3639402389526367,-9.215296745300293,40.23276901245117,44.64999771118164,32.7634391784668,34.829925537109375,38.68860626220703,28.268888473510742,37.71166229248047,41.81584167480469,30.719993591308594,0.0027174807619303465,0.007061696145683527,0.00012962632172275335,0.0013711451319977641,0.003832781920209527,1.289124702452682e-05,0.0018699390348047018,0.005039682611823082,4.059941420564428e-05,0.05936760455369949,0.0035509872250258923,0.1558559089899063,0.06727083027362823,0.005127826239913702,0.1690596640110016,0.06381811946630478,0.004568779841065407,0.16311246156692505,0.07285992801189423,0.008456537500023842,0.18708793818950653,0.08154159039258957,0.008430817164480686,0.20286725461483002,0.0776955634355545,0.008476796559989452,0.1957465410232544,0.013492338359355927,0.00490555027499795,0.03123203106224537,0.014270743355154991,0.003302991157397628,0.033807605504989624,0.01387743465602398,0.003908016253262758,0.03263407200574875
2054,66.12445831298828,68.89814758300781,59.5030517578125,53.04597854614258,53.657012939453125,49.77226257324219,58.89501953125,60.420074462890625,53.701927185058594,159.5546112060547,181.23941040039062,119.90071105957031,101.01189422607422,114.91542053222656,74.89594268798828,126.58635711669922,143.8143310546875,92.27320861816406,55.70255661010742,66.41860961914062,38.64973449707031,15.93358039855957,21.002382278442383,8.751378059387207,32.62035369873047,40.1092643737793,19.69724464416504,-1.9744408130645752,1.483845829963684,-8.391131401062012,-2.258242130279541,1.43813955783844,-9.049986839294434,-2.105675458908081,1.5033291578292847,-8.818399429321289,40.7293586730957,45.25791549682617,32.11878967285156,35.26415252685547,39.29611587524414,27.51580238342285,38.16656494140625,42.391265869140625,29.74093246459961,0.0026758050080388784,0.0074171097949147224,7.454033038811758e-05,0.001336199464276433,0.0038778509479016066,1.2077804967702832e-05,0.001818339922465384,0.005149346776306629,2.411011155345477e-05,0.056172166019678116,0.0026027068961411715,0.1540375053882599,0.06394343078136444,0.003829458262771368,0.16700561344623566,0.060523439198732376,0.0033747246488928795,0.16198047995567322,0.06899822503328323,0.0075301360338926315,0.18490809202194214,0.07752490788698196,0.006896247621625662,0.2004140317440033,0.07370837777853012,0.007106647361069918,0.19439157843589783,0.01282605342566967,0.004927428904920816,0.030870608985424042,0.013581473380327225,0.0030667902901768684,0.03340841829776764,0.013184935785830021,0.003731922945007682,0.032411083579063416
2055,66.8152084350586,69.98899841308594,60.67219161987305,53.64091491699219,54.60162353515625,50.82151794433594,58.54537582397461,60.260658264160156,54.57080841064453,159.97666931152344,181.61961364746094,121.14347839355469,101.30729675292969,115.12934875488281,75.71971893310547,122.42174530029297,138.9350128173828,92.2323226928711,57.43755340576172,68.67569732666016,40.698020935058594,17.245018005371094,22.511043548583984,10.006378173828125,31.07312774658203,38.4037971496582,20.5825252532959,-2.374922275543213,1.3812527656555176,-8.703100204467773,-2.66463565826416,1.3310798406600952,-9.362767219543457,-2.542998790740967,1.3983079195022583,-9.118818283081055,39.19624710083008,42.36903762817383,30.58001708984375,34.13692092895508,37.179752349853516,26.46335792541504,36.41053771972656,39.46464920043945,28.367677688598633,0.0027186183724552393,0.007200406398624182,0.0001830257970141247,0.0014212244423106313,0.0040428778156638145,2.773177948256489e-05,0.0018122822511941195,0.004990177694708109,5.807302659377456e-05,0.06022055819630623,0.0043742237612605095,0.16261625289916992,0.06820681691169739,0.006121073383837938,0.17587408423423767,0.06541658937931061,0.005654041189700365,0.17110483348369598,0.07388542592525482,0.009532258845865726,0.1952492594718933,0.08269505202770233,0.00975025910884142,0.21106815338134766,0.07958012819290161,0.009753400459885597,0.20536762475967407,0.013664872385561466,0.005158035084605217,0.0326329804956913,0.014488243497908115,0.003629185725003481,0.03519405052065849,0.014163540676236153,0.004099360201507807,0.03426278382539749
2056,66.3127670288086,68.8925552368164,60.397945404052734,53.22200393676758,53.620872497558594,50.6879768371582,58.08028793334961,59.21540069580078,54.35755157470703,159.9702606201172,182.22193908691406,120.56019592285156,101.32181549072266,115.66483306884766,75.4541244506836,122.41011047363281,139.42665100097656,91.78694152832031,56.804405212402344,66.35061645507812,40.98814010620117,16.889385223388672,20.97125244140625,10.896743774414062,30.559307098388672,36.41254425048828,21.13146209716797,-2.3953702449798584,1.2308093309402466,-9.52186107635498,-2.6785888671875,1.2434850931167603,-10.256550788879395,-2.5481696128845215,1.2945313453674316,-9.978985786437988,40.29043960571289,46.402618408203125,30.939414978027344,34.899349212646484,40.19948959350586,26.48731231689453,37.3363037109375,42.965782165527344,28.594314575195312,0.0024018906988203526,0.006671749521046877,0.00010328567441320047,0.0011887899599969387,0.0035064183175563812,2.031422991422005e-05,0.0015359179815277457,0.004433787427842617,3.887839920935221e-05,0.06406083703041077,0.0028884061612188816,0.18095795810222626,0.07185035943984985,0.004084255546331406,0.19511012732982635,0.06915782392024994,0.0037646519485861063,0.19002777338027954,0.07829569280147552,0.00740642286837101,0.21722100675106049,0.08692175894975662,0.006965151522308588,0.2341393083333969,0.08389704674482346,0.007131082937121391,0.22805023193359375,0.01423486229032278,0.0045180171728134155,0.03626304492354393,0.015071382746100426,0.0028808957431465387,0.03902917727828026,0.014739219099283218,0.0033664305228739977,0.03802245855331421
2057,66.87895202636719,69.60968780517578,59.79312515258789,53.71836471557617,54.22475051879883,50.060874938964844,58.60982894897461,59.886905670166016,53.7476921081543,160.51271057128906,181.9139404296875,120.60297393798828,101.6756591796875,115.333251953125,75.21173095703125,122.83675384521484,139.18003845214844,91.67215728759766,57.83003616333008,67.93987274169922,38.72460174560547,17.645496368408203,22.155492782592773,8.274795532226562,31.421924591064453,37.87632751464844,18.70107078552246,-2.3551533222198486,1.0999348163604736,-7.659449100494385,-2.692277193069458,1.1265796422958374,-8.330452919006348,-2.547147512435913,1.1588810682296753,-8.07870864868164,39.2523078918457,43.973602294921875,31.615516662597656,34.06126403808594,38.24625778198242,27.19837760925293,36.41950988769531,40.7738037109375,29.248737335205078,0.0026754632126539946,0.006697790697216988,0.00019563108799047768,0.0013392717810347676,0.0035934762563556433,3.0394130590138957e-05,0.0017449696315452456,0.004536517895758152,6.119543832028285e-05,0.06458378583192825,0.0049981470219790936,0.14243566989898682,0.07353513687849045,0.006910449359565973,0.15618664026260376,0.07045578956604004,0.00645110011100769,0.1511257439851761,0.07909493148326874,0.009973584674298763,0.17101873457431793,0.0890403687953949,0.010424519889056683,0.18744593858718872,0.08558696508407593,0.010433651506900787,0.18139000236988068,0.014511147513985634,0.004975438117980957,0.028583049774169922,0.015505196526646614,0.0035140688996762037,0.031259313225746155,0.015131189487874508,0.00398255093023181,0.03026425652205944
2058,65.83238220214844,68.08251190185547,58.35527801513672,52.75271987915039,52.99727249145508,48.604339599609375,57.60560607910156,58.52212905883789,52.3072395324707,159.48919677734375,180.52635192871094,119.48146057128906,101.00993347167969,114.59427642822266,74.39281463623047,122.03406524658203,138.14874267578125,90.76472473144531,56.41897201538086,65.61689758300781,38.873313903808594,16.688480377197266,20.92973518371582,8.846061706542969,30.284257888793945,36.147525787353516,19.116825103759766,-2.129061222076416,1.1846264600753784,-8.039473533630371,-2.4112792015075684,1.1771548986434937,-8.722777366638184,-2.2846250534057617,1.2195016145706177,-8.465645790100098,40.410614013671875,46.496673583984375,32.234188079833984,34.96995162963867,39.98100280761719,27.72126007080078,37.43292236328125,42.86509704589844,29.820165634155273,0.002812665421515703,0.00816393829882145,0.00011074592475779355,0.0014292849227786064,0.004286827519536018,3.090868631261401e-05,0.0018292968161404133,0.005402855109423399,4.832790364162065e-05,0.057046592235565186,0.003042752854526043,0.15313684940338135,0.06468170136213303,0.004502215888351202,0.1662200689315796,0.06202475726604462,0.004143941681832075,0.16150765120983124,0.07012561708688736,0.008486744947731495,0.1838390976190567,0.07846416532993317,0.007932999171316624,0.1994829773902893,0.07551395148038864,0.008166282437741756,0.19383996725082397,0.013079015538096428,0.005443991161882877,0.030702248215675354,0.013782469555735588,0.0034307832829654217,0.03326291963458061,0.01348918303847313,0.004022341687232256,0.03233230859041214
2059,65.57286834716797,69.71683502197266,57.63554382324219,52.35716247558594,54.09526062011719,47.91349411010742,57.27734375,59.84449768066406,51.14519500732422,160.0775604248047,183.83114624023438,118.99559783935547,101.41746520996094,116.8948745727539,74.00601959228516,122.55670928955078,140.8839874267578,88.16116333007812,57.51930236816406,68.48281860351562,39.573543548583984,17.453229904174805,22.157590866088867,9.72651195526123,31.243860244750977,38.11275100708008,18.59295082092285,-2.1733899116516113,1.4611685276031494,-8.628830909729004,-2.432229995727539,1.512917399406433,-9.327692031860352,-2.3144543170928955,1.5373501777648926,-9.137635231018066,40.22182846069336,44.989688873291016,32.45566177368164,35.051551818847656,39.614994049072266,27.839643478393555,37.376731872558594,41.98473358154297,29.67422866821289,0.0029031611047685146,0.007764742244035006,0.00016412773402407765,0.001546987914480269,0.0043033454567193985,5.9515630709938705e-05,0.0019509713165462017,0.005347877740859985,8.297393651446328e-05,0.05743623897433281,0.002669945126399398,0.16289302706718445,0.06487541645765305,0.003939064685255289,0.17553144693374634,0.06230542063713074,0.003619686933234334,0.17185692489147186,0.07064589112997055,0.0077984388917684555,0.19556649029254913,0.07876651734113693,0.007266344968229532,0.21068055927753448,0.07592279464006424,0.007503122556954622,0.2062825709581375,0.013209644705057144,0.005128494463860989,0.03267347067594528,0.013891104608774185,0.0033272800501435995,0.03514911234378815,0.013617351651191711,0.0038834356237202883,0.03442564979195595
