time,Arr_TBUILD_0_C,Arr_TBUILD_0_JJA_C,Arr_TBUILD_0_DJF_C,Arr_TBUILD_1_C,Arr_TBUILD_1_JJA_C,Arr_TBUILD_1_DJF_C,Arr_TBUILD_2_C,Arr_TBUILD_2_JJA_C,Arr_TBUILD_2_DJF_C,Arr_HIA_U_0,Arr_HIA_U_0_JJA,Arr_HIA_U_0_DJF,Arr_HIA_U_1,Arr_HIA_U_1_JJA,Arr_HIA_U_1_DJF,Arr_HIA_U_2,Arr_HIA_U_2_JJA,Arr_HIA_U_2_DJF,Arr_APPAR_TEMP_U_0,Arr_APPAR_TEMP_U_0_JJA,Arr_APPAR_TEMP_U_0_DJF,Arr_APPAR_TEMP_U_1,Arr_APPAR_TEMP_U_1_JJA,Arr_APPAR_TEMP_U_1_DJF,Arr_APPAR_TEMP_U_2,Arr_APPAR_TEMP_U_2_JJA,Arr_APPAR_TEMP_U_2_DJF,Arr_SWBGT_U_0,Arr_SWBGT_U_0_JJA,Arr_SWBGT_U_0_DJF,Arr_SWBGT_U_1,Arr_SWBGT_U_1_JJA,Arr_SWBGT_U_1_DJF,Arr_SWBGT_U_2,Arr_SWBGT_U_2_JJA,Arr_SWBGT_U_2_DJF,Arr_HUMIDEX_U_0,Arr_HUMIDEX_U_0_JJA,Arr_HUMIDEX_U_0_DJF,Arr_HUMIDEX_U_1,Arr_HUMIDEX_U_1_JJA,Arr_HUMIDEX_U_1_DJF,Arr_HUMIDEX_U_2,Arr_HUMIDEX_U_2_JJA,Arr_HUMIDEX_U_2_DJF,Arr_DISCOIS_U_0_,Arr_DISCOIS_U_0_JJA,Arr_DISCOIS_U_0_DJF,Arr_DISCOIS_U_1,Arr_DISCOIS_U_1_JJA,Arr_DISCOIS_U_1_DJF,Arr_DISCOIS_U_2,Arr_DISCOIS_U_2_JJA,Arr_DISCOIS_U_2_DJF,Arr_DISCOIS_U_0
2071,24.476708984375023,28.844476318359398,20.560479736328148,22.634576416015648,26.788446044921898,19.167626953125023,22.938165283203148,27.091271972656273,19.425378417968773,22.73837661743164,29.51866912841797,16.147924423217773,22.18218994140625,28.938640594482422,15.659876823425293,22.291748046875,29.045339584350586,15.765279769897461,20.727783203125,28.060970306396484,13.393131256103516,20.354711532592773,27.66651725769043,13.072427749633789,20.4265079498291,27.73755645751953,13.140449523925781,22.540420532226562,27.49303436279297,17.81867790222168,22.28350067138672,27.217954635620117,17.597640991210938,22.332782745361328,27.267961502075195,17.644174575805664,24.95275115966797,33.16028594970703,17.059833526611328,24.487272262573242,32.66481018066406,16.657695770263672,24.57725715637207,32.75526428222656,16.742904663085938,18.397567749023438,23.85788345336914,12.938596725463867,18.06428337097168,23.513784408569336,12.643112182617188,18.129175186157227,23.576780319213867,12.706062316894531,18.397567749023438
2072,24.533044433593773,28.697442626953148,20.296258544921898,22.708245849609398,26.654473876953148,18.879388427734398,23.006250000000023,26.954034423828148,19.142663574218773,23.019947052001953,29.441177368164062,15.864653587341309,22.460155487060547,28.853164672851562,15.361427307128906,22.570018768310547,28.961246490478516,15.47041130065918,20.958005905151367,27.994903564453125,13.200102806091309,20.58367919921875,27.59969139099121,12.868768692016602,20.655481338500977,27.67067527770996,12.938918113708496,22.73238754272461,27.471527099609375,17.626136779785156,22.47573471069336,27.19680404663086,17.40168571472168,22.524662017822266,27.246440887451172,17.448232650756836,25.261335372924805,33.096153259277344,16.755231857299805,24.795564651489258,32.60041046142578,16.34505271911621,24.88505744934082,32.69042205810547,16.43107795715332,18.598560333251953,23.77642822265625,12.769089698791504,18.264379501342773,23.43069076538086,12.465160369873047,18.32905387878418,23.493711471557617,12.529829978942871,18.598560333251953
2073,24.353662109375023,28.567712402343773,20.297113037109398,22.510308837890648,26.480798339843773,18.923730468750023,22.813195800781273,26.787988281250023,19.179010009765648,22.616146087646484,28.952943801879883,15.738322257995605,22.05997085571289,28.37049102783203,15.264273643493652,22.16968536376953,28.47795867919922,15.3643798828125,20.61372184753418,27.517061233520508,13.043700218200684,20.23853302001953,27.11619758605957,12.73132038116455,20.310646057128906,27.18851661682129,12.79627799987793,22.436376571655273,27.061492919921875,17.511680603027344,22.177888870239258,26.782182693481445,17.293697357177734,22.22739601135254,26.832969665527344,17.33884620666504,24.801626205444336,32.479759216308594,16.567752838134766,24.333478927612305,31.976642608642578,16.17232322692871,24.42386245727539,32.068538665771484,16.254737854003906,18.351470947265625,23.4793701171875,12.625337600708008,18.015975952148438,23.12882423400879,12.335003852844238,18.081268310546875,23.19305992126465,12.395788192749023,18.351470947265625
2074,24.477532958984398,28.531060791015648,20.499688720703148,22.631707763671898,26.499139404296898,19.101953125000023,22.934045410156273,26.795434570312523,19.296350097656273,22.877660751342773,29.1451473236084,15.62879753112793,22.323047637939453,28.568559646606445,15.137158393859863,22.431642532348633,28.674442291259766,15.219247817993164,20.858118057250977,27.707191467285156,12.963369369506836,20.48410415649414,27.316457748413086,12.640117645263672,20.555648803710938,27.386465072631836,12.693377494812012,22.61136245727539,27.282669067382812,17.474952697753906,22.35344696044922,27.00895118713379,17.254581451416016,22.402700424194336,27.05854606628418,17.289775848388672,25.085412979125977,32.79486846923828,16.483165740966797,24.618350982666016,32.30207443237305,16.080602645874023,24.708179473876953,32.391700744628906,16.145851135253906,18.523868560791016,23.61190414428711,12.482625961303711,18.189498901367188,23.2692813873291,12.185660362243652,18.254236221313477,23.331729888916016,12.2346830368042,18.523868560791016
2075,24.434289550781273,28.359948730468773,20.266503906250023,22.621942138671898,26.334313964843773,18.839471435546898,22.798974609375023,26.503991699218773,19.004205322265648,22.86720848083496,29.204517364501953,15.653984069824219,22.308021545410156,28.624034881591797,15.152899742126465,22.377952575683594,28.690536499023438,15.22298526763916,20.765058517456055,27.642105102539062,12.910679817199707,20.39092445373535,27.248836517333984,12.57764720916748,20.437314987182617,27.294269561767578,12.6234769821167,22.602832794189453,27.25072479248047,17.382848739624023,22.346599578857422,26.977073669433594,17.156381607055664,22.37799644470215,27.008888244628906,17.18684959411621,25.036706924438477,32.71730422973633,16.38116455078125,24.571502685546875,32.22351837158203,15.967752456665039,24.629013061523438,32.28104019165039,16.023962020874023,18.412006378173828,23.511465072631836,12.549161911010742,18.077993392944336,23.166912078857422,12.242548942565918,18.11963653564453,23.20703125,12.284585952758789,18.412006378173828
2076,24.674188232421898,28.992120361328148,20.834649658203148,22.828790283203148,26.895440673828148,19.474816894531273,23.009606933593773,27.073815917968773,19.631066894531273,22.865697860717773,29.492862701416016,16.295984268188477,22.30853271484375,28.900089263916016,15.830270767211914,22.37787628173828,28.968467712402344,15.893697738647461,20.804025650024414,27.98493194580078,13.536211013793945,20.427465438842773,27.57734489440918,13.23459243774414,20.473752975463867,27.62454605102539,13.275150299072266,22.574554443359375,27.37569236755371,17.955961227416992,22.316137313842773,27.09479331970215,17.74608039855957,22.347719192504883,27.127578735351562,17.77421760559082,25.03125,33.007930755615234,17.252004623413086,24.5626277923584,32.500125885009766,16.870519638061523,24.62035369873047,32.559513092041016,16.92198371887207,18.462011337280273,23.80194091796875,12.944665908813477,18.12619972229004,23.446855545043945,12.666377067565918,18.167804718017578,23.488401412963867,12.704203605651855,18.462011337280273
2077,24.699517822265648,28.787713623046898,20.297113037109398,22.904260253906273,26.764093017578148,18.885308837890648,23.076806640625023,26.930810546875023,19.046746826171898,23.447174072265625,29.8599796295166,16.12228012084961,22.893661499023438,29.277332305908203,15.617291450500488,22.961606979370117,29.34349250793457,15.687976837158203,21.292465209960938,28.20030403137207,13.411324501037598,20.926294326782227,27.8082332611084,13.078874588012695,20.970382690429688,27.852149963378906,13.124739646911621,23.01898193359375,27.695463180541992,17.734500885009766,22.767230987548828,27.423242568969727,17.507959365844727,22.797386169433594,27.45395851135254,17.538618087768555,25.701448440551758,33.432498931884766,16.95340347290039,25.24480438232422,32.941158294677734,16.540061950683594,25.299909591674805,32.99674987792969,16.596460342407227,18.817564010620117,23.927648544311523,12.953153610229492,18.490854263305664,23.58534812927246,12.64715576171875,18.530529022216797,23.62407684326172,12.689284324645996,18.817564010620117
2078,24.604211425781273,28.893609619140648,20.481408691406273,22.772576904296898,26.861840820312523,19.079888916015648,22.948510742187523,27.028039550781273,19.242059326171898,23.156354904174805,29.598024368286133,16.24127769470215,22.593801498413086,29.01690101623535,15.745612144470215,22.663469314575195,29.08219337463379,15.814642906188965,21.135826110839844,28.146766662597656,13.633870124816895,20.757722854614258,27.751928329467773,13.310689926147461,20.80377960205078,27.79597282409668,13.355133056640625,22.815250396728516,27.5794620513916,17.928396224975586,22.555908203125,27.304729461669922,17.708772659301758,22.587366104125977,27.335962295532227,17.73822593688965,25.41733741760254,33.288516998291016,17.244226455688477,24.947120666503906,32.79329299926758,16.8429012298584,25.004507064819336,32.84955978393555,16.897319793701172,18.744089126586914,23.91972541809082,13.105504989624023,18.407169342041016,23.5753231048584,12.8089017868042,18.44849967956543,23.614290237426758,12.849579811096191,18.744089126586914
2079,24.586999511718773,28.572045898437523,20.689080810546898,22.767480468750023,26.545678710937523,19.277368164062523,22.944329833984398,26.714654541015648,19.384332275390648,23.2694034576416,29.621715545654297,16.909074783325195,22.709095001220703,29.035676956176758,16.408344268798828,22.778310775756836,29.102670669555664,16.45807456970215,21.13800811767578,27.88701057434082,14.222065925598145,20.765945434570312,27.493051528930664,13.895904541015625,20.81110954284668,27.53770637512207,13.928009033203125,22.87413787841797,27.457260131835938,18.329547882080078,22.619640350341797,27.184053421020508,18.105968475341797,22.650157928466797,27.215343475341797,18.127464294433594,25.48423957824707,33.05766677856445,17.932022094726562,25.021808624267578,32.56425476074219,17.524213790893555,25.07777976989746,32.62086486816406,17.563823699951172,18.72382164001465,23.706226348876953,13.618681907653809,18.391630172729492,23.36186408996582,13.317536354064941,18.432226181030273,23.40129852294922,13.347249984741211,18.72382164001465
2080,25.045495605468773,29.476892089843773,20.960595703125023,23.195306396484398,27.364770507812523,19.581781005859398,23.286859130859398,27.456506347656273,19.660882568359398,23.760438919067383,30.398029327392578,17.10373878479004,23.201061248779297,29.80583953857422,16.622133255004883,23.23943519592285,29.843345642089844,16.65816307067871,21.6588191986084,28.776309967041016,14.366230010986328,21.2863712310791,28.374975204467773,14.05296516418457,21.312057495117188,28.400930404663086,14.076738357543945,23.206809997558594,27.984600067138672,18.48011589050293,22.95211410522461,27.708927154541016,18.26274299621582,22.969457626342773,27.726884841918945,18.278961181640625,26.043100357055664,33.96770477294922,18.137027740478516,25.580116271972656,33.46807861328125,17.741682052612305,25.611907958984375,33.500640869140625,17.771413803100586,19.086467742919922,24.327199935913086,13.63099193572998,18.754087448120117,23.977371215820312,13.341329574584961,18.77716827392578,24.000118255615234,13.363465309143066,19.086467742919922
2081,24.885888671875023,28.906640625000023,20.381921386718773,23.065209960937523,26.919519042968773,18.976281738281273,23.155633544921898,27.006707763671898,19.057824707031273,23.741634368896484,30.031028747558594,16.042848587036133,23.18655014038086,29.451709747314453,15.546079635620117,23.224443435668945,29.487886428833008,15.584449768066406,21.566253662109375,28.31133270263672,13.24770736694336,21.1942195892334,27.921382904052734,12.917896270751953,21.220014572143555,27.94692039489746,12.943467140197754,23.140409469604492,27.730403900146484,17.639854431152344,22.884119033813477,27.458377838134766,17.4136962890625,22.901887893676758,27.476398468017578,17.431074142456055,25.938720703125,33.512664794921875,16.804784774780273,25.474254608154297,33.02265167236328,16.392620086669922,25.506555557250977,33.0550651550293,16.4244384765625,19.023258209228516,23.982486724853516,12.824864387512207,18.691301345825195,23.64255142211914,12.51987075805664,18.71450424194336,23.664939880371094,12.543631553649902,19.023258209228516
2082,24.828485107421898,29.159509277343773,20.776574707031273,22.987359619140648,27.084161376953148,19.375695800781273,23.078454589843773,27.174249267578148,19.456506347656273,23.313608169555664,29.76765251159668,16.384811401367188,22.755624771118164,29.183469772338867,15.891965866088867,22.793167114257812,29.219560623168945,15.92949390411377,21.297773361206055,28.244544982910156,13.686539649963379,20.921812057495117,27.841651916503906,13.364986419677734,20.94754409790039,27.867576599121094,13.389623641967773,22.921401977539062,27.573511123657227,17.960227966308594,22.662858963012695,27.293506622314453,17.74159812927246,22.680587768554688,27.311845779418945,17.7580509185791,25.596881866455078,33.32462692260742,17.290470123291016,25.128225326538086,32.82002258300781,16.890764236450195,25.160484313964844,32.85301971435547,16.921037673950195,18.845876693725586,23.988317489624023,13.062039375305176,18.51028823852539,23.637361526489258,12.766432762145996,18.533493041992188,23.66023063659668,12.78904914855957,18.845876693725586
2083,24.929315185546898,29.119470214843773,20.690576171875023,23.097863769531273,27.094445800781273,19.268060302734398,23.189080810546898,27.180474853515648,19.349572753906273,23.648365020751953,30.29209327697754,16.070505142211914,23.087970733642578,29.710988998413086,15.57628059387207,23.126171112060547,29.74698829650879,15.613288879394531,21.43891143798828,28.60664176940918,13.348247528076172,21.061969757080078,28.212862014770508,13.02149772644043,21.088157653808594,28.238149642944336,13.046093940734863,23.055665969848633,27.931568145751953,17.71086883544922,22.79846954345703,27.65859603881836,17.488033294677734,22.816240310668945,27.676456451416016,17.504573822021484,25.79141616821289,33.83916091918945,16.89130210876465,25.324268341064453,33.34639358520508,16.48464012145996,25.356664657592773,33.37850570678711,16.514986038208008,18.889299392700195,24.187429428100586,12.80046558380127,18.553897857666016,23.84426498413086,12.500128746032715,18.577251434326172,23.866436004638672,12.522708892822266,18.889299392700195
2084,25.087976074218773,29.507287597656273,21.047845458984398,23.247613525390648,27.442895507812523,19.651879882812523,23.337884521484398,27.532220458984398,19.691033935546898,23.827896118164062,30.576351165771484,17.520687103271484,23.268644332885742,29.988567352294922,17.02362823486328,23.306594848632812,30.02543830871582,17.04431915283203,21.675941467285156,28.836307525634766,14.798449516296387,21.303110122680664,28.435619354248047,14.476521492004395,21.328655242919922,28.46161460876465,14.490172386169434,23.232431411743164,28.03738021850586,18.760496139526367,22.977088928222656,27.76047134399414,18.540739059448242,22.994487762451172,27.77874183654785,18.549814224243164,26.072961807250977,34.05567932128906,18.600759506225586,25.609346389770508,33.5553092956543,18.199426651000977,25.64110565185547,33.5882568359375,18.216096878051758,19.0639591217041,24.363815307617188,13.964054107666016,18.7318115234375,24.015270233154297,13.668270111083984,18.75472068786621,24.038061141967773,13.680809020996094,19.0639591217041
2085,25.315393066406273,29.507348632812523,20.738763427734398,23.461145019531273,27.428155517578148,19.339654541015648,23.486291503906273,27.452813720703148,19.360101318359398,24.365278244018555,30.79765510559082,16.860855102539062,23.80409812927246,30.213865280151367,16.365461349487305,23.81671905517578,30.225725173950195,16.377973556518555,22.160627365112305,29.01896858215332,14.137106895446777,21.783973693847656,28.623432159423828,13.807109832763672,21.79313850402832,28.632389068603516,13.816256523132324,23.569074630737305,28.20166778564453,18.225187301635742,23.311288833618164,27.927587509155273,17.9974422454834,23.31745719909668,27.933853149414062,18.003564834594727,26.630630493164062,34.281707763671875,17.778148651123047,26.162822723388672,33.78681182861328,17.364521026611328,26.17404556274414,33.79807662963867,17.375608444213867,19.442934036254883,24.4414119720459,13.52387523651123,19.108505249023438,24.097002029418945,13.219661712646484,19.116615295410156,24.104785919189453,13.227951049804688,19.442934036254883
2086,25.095605468750023,29.248803710937523,21.167535400390648,23.248590087890648,27.200555419921898,19.757257080078148,23.272821044921898,27.225427246093773,19.777246093750023,23.842552185058594,30.175846099853516,17.652992248535156,23.285818099975586,29.59633445739746,17.156658172607422,23.298175811767578,29.60823631286621,17.1684627532959,21.71697235107422,28.396589279174805,15.007796287536621,21.340333938598633,27.995893478393555,14.686508178710938,21.349483489990234,28.005271911621094,14.694640159606934,23.199626922607422,27.711198806762695,18.876068115234375,22.940629959106445,27.434377670288086,18.654586791992188,22.9468994140625,27.440956115722656,18.6601619720459,26.065908432006836,33.5467643737793,18.805194854736328,25.596940994262695,33.04766845703125,18.40192413330078,25.608253479003906,33.05942916870117,18.412015914916992,19.156984329223633,24.082242965698242,14.133167266845703,18.82192039489746,23.735197067260742,13.837522506713867,18.830032348632812,23.743263244628906,13.845052719116211,19.156984329223633
2087,25.359368896484398,29.638085937500023,20.783868408203148,23.524316406250023,27.641564941406273,19.365380859375023,23.548120117187523,27.664971923828148,19.386071777343773,24.467548370361328,31.183473587036133,16.42584228515625,23.910064697265625,30.607379913330078,15.930136680603027,23.922121047973633,30.618919372558594,15.94178581237793,22.270423889160156,29.392757415771484,13.719608306884766,21.89765167236328,29.007442474365234,13.39136028289795,21.90641975402832,29.016098022460938,13.39971923828125,23.65827178955078,28.553970336914062,17.975236892700195,23.403371810913086,28.286334991455078,17.749370574951172,23.40934181213379,28.29243278503418,17.7550048828125,26.773807525634766,34.82453918457031,17.323131561279297,26.310869216918945,34.341766357421875,16.91221809387207,26.321664810180664,34.3526725769043,16.92244529724121,19.528976440429688,24.732086181640625,13.077554702758789,19.198104858398438,24.397960662841797,12.77569580078125,19.20583724975586,24.405414581298828,12.783323287963867,19.528976440429688
2088,25.147912597656273,29.290216064453148,20.838006591796898,23.304711914062523,27.270166015625023,19.435662841796898,23.329064941406273,27.293817138671898,19.455560302734398,23.932950973510742,30.449254989624023,16.68406105041504,23.37472915649414,29.875154495239258,16.195894241333008,23.386829376220703,29.886571884155273,16.20717430114746,21.797269821166992,28.656471252441406,14.041045188903809,21.42057991027832,28.262922286987305,13.720529556274414,21.429595947265625,28.27184295654297,13.728535652160645,23.291330337524414,27.972463607788086,18.169158935546875,23.03302764892578,27.698152542114258,17.9495849609375,23.039186477661133,27.704463958740234,17.955039978027344,26.18904685974121,33.933738708496094,17.632457733154297,25.720781326293945,33.440189361572266,17.231788635253906,25.731904983520508,33.45145797729492,17.24168586730957,19.170490264892578,24.27932357788086,13.279870986938477,18.835988998413086,23.937395095825195,12.98429012298584,18.84396743774414,23.94510841369629,12.991691589355469,19.170490264892578
2089,25.296929931640648,29.663507080078148,21.444329833984398,23.429437255859398,27.576013183593773,20.024560546875023,23.453790283203148,27.600793457031273,20.031976318359398,24.268674850463867,30.779468536376953,18.33883285522461,23.709041595458984,30.194988250732422,17.84760093688965,23.72127914428711,30.207033157348633,17.852113723754883,22.109899520874023,29.074108123779297,15.595846176147461,21.7347354888916,28.675182342529297,15.274165153503418,21.743698120117188,28.684494018554688,15.277399063110352,23.499670028686523,28.191333770751953,19.298524856567383,23.242734909057617,27.916440963745117,19.077133178710938,23.248849868774414,27.922954559326172,19.079256057739258,26.528162002563477,34.30870819091797,19.51509666442871,26.06173324584961,33.811798095703125,19.11205291748047,26.07280158996582,33.823455810546875,19.11591148376465,19.39215850830078,24.53078842163086,14.638789176940918,19.058486938476562,24.185117721557617,14.344172477722168,19.06641387939453,24.193073272705078,14.34705638885498,19.39215850830078
2090,25.276177978515648,29.387475585937523,20.763299560546898,23.457727050781273,27.375909423828148,19.378656005859398,23.458551025390648,27.376672363281273,19.379174804687523,24.509618759155273,30.8425350189209,16.595754623413086,23.954875946044922,30.260414123535156,16.115495681762695,23.95566177368164,30.261140823364258,16.11614418029785,22.216693878173828,28.913101196289062,13.879416465759277,21.845855712890625,28.52035140991211,13.562847137451172,21.846454620361328,28.520936965942383,13.563352584838867,23.63097381591797,28.163095474243164,18.113176345825195,23.376956939697266,27.891651153564453,17.89560890197754,23.377365112304688,27.892061233520508,17.895946502685547,26.726295471191406,34.2188606262207,17.543872833251953,26.26517677307129,33.728515625,17.147890090942383,26.265899658203125,33.72925567626953,17.14849090576172,19.487531661987305,24.378772735595703,13.234797477722168,19.158044815063477,24.03782844543457,12.944058418273926,19.158571243286133,24.0383358001709,12.944504737854004,19.487531661987305
2091,25.254296875000023,29.574029541015648,21.235742187500023,23.414300537109398,27.540399169921898,19.835046386718773,23.415002441406273,27.541192626953148,19.835626220703148,24.1444034576416,30.77088737487793,17.8051700592041,23.589271545410156,30.19284439086914,17.313661575317383,23.589962005615234,30.193546295166016,17.314342498779297,22.006914138793945,28.99563217163086,15.104350090026855,21.63591957092285,28.602771759033203,14.784537315368652,21.636474609375,28.60335350036621,14.785069465637207,23.444604873657227,28.18231773376465,18.959247589111328,23.190288543701172,27.90996551513672,18.740198135375977,23.190664291381836,27.910381317138672,18.74055290222168,26.437047958374023,34.28133010864258,18.933639526367188,25.9755859375,33.79018783569336,18.53373146057129,25.976268768310547,33.79093551635742,18.534366607666016,19.33080291748047,24.48615264892578,14.191473007202148,19.00119400024414,24.145662307739258,13.897475242614746,19.001676559448242,24.14616584777832,13.897947311401367,19.33080291748047
2092,25.435601806640648,29.545892333984398,20.969384765625023,23.611108398437523,27.561242675781273,19.514672851562523,23.611840820312523,27.561944580078148,19.515161132812523,24.78616714477539,31.32964324951172,17.362640380859375,24.22532844543457,30.747697830200195,16.85491180419922,24.226041793823242,30.748355865478516,16.855527877807617,22.522140502929688,29.424270629882812,14.67219352722168,22.148330688476562,29.037214279174805,14.336532592773438,22.148895263671875,29.03775405883789,14.337007522583008,23.85196304321289,28.580493927001953,18.61577033996582,23.597034454345703,28.311962127685547,18.38895606994629,23.59741973876953,28.312349319458008,18.389280319213867,27.078359603881836,34.85648727416992,18.39944839477539,26.615049362182617,34.37140655517578,17.984663009643555,26.615739822387695,34.372100830078125,17.985239028930664,19.70064353942871,24.717092514038086,13.907027244567871,19.369401931762695,24.38041114807129,13.600915908813477,19.36989402770996,24.38088035583496,13.601343154907227,19.70064353942871
2093,25.257653808593773,29.510369873046898,21.261102294921898,23.401879882812523,27.481866455078148,19.844110107421898,23.402612304687523,27.482568359375023,19.844628906250023,24.276302337646484,30.826812744140625,17.508132934570312,23.70948600769043,30.240394592285156,17.01702880859375,23.71017074584961,30.241029739379883,17.017635345458984,22.12444496154785,29.015356063842773,14.819144248962402,21.74580955505371,28.61833953857422,14.49785041809082,21.74634552001953,28.61886215209961,14.498305320739746,23.529088973999023,28.240798950195312,18.73854637145996,23.271188735961914,27.96634864807129,18.51983070373535,23.27155876159668,27.966726303100586,18.520137786865234,26.571691513061523,34.353729248046875,18.570205688476562,26.102617263793945,33.85775375366211,18.170026779174805,26.10328483581543,33.858421325683594,18.170576095581055,19.419992446899414,24.50482177734375,13.921481132507324,19.083589553833008,24.159460067749023,13.626311302185059,19.08406639099121,24.1599178314209,13.626724243164062,19.419992446899414
2094,25.686761474609398,30.178216552734398,20.976007080078148,23.859399414062523,28.185296630859398,19.573449707031273,23.860192871093773,28.185998535156273,19.573693847656273,25.076021194458008,31.958398818969727,17.3098201751709,24.517473220825195,31.37335205078125,16.812292098999023,24.518173217773438,31.374004364013672,16.81257438659668,22.787364959716797,30.027799606323242,14.61786937713623,22.41568374633789,29.636856079101562,14.29510498046875,22.416242599487305,29.637386322021484,14.295334815979004,24.026845932006836,28.94952392578125,18.604717254638672,23.772533416748047,28.677757263183594,18.383888244628906,23.77290916442871,28.678138732910156,18.38404083251953,27.37655258178711,35.501129150390625,18.364913940429688,26.914609909057617,35.01110076904297,17.961881637573242,26.91527557373047,35.011783599853516,17.96215057373047,19.889616012573242,25.151309967041016,13.840773582458496,19.559743881225586,24.813304901123047,13.543267250061035,19.560222625732422,24.81376075744629,13.543463706970215,19.889616012573242
2095,25.640557861328148,30.312493896484398,21.318139648437523,23.803735351562523,28.275323486328148,19.906884765625023,23.803796386718773,28.275415039062523,19.906915283203148,24.85622787475586,31.88620948791504,17.778051376342773,24.29330825805664,31.290613174438477,17.27931022644043,24.293386459350586,31.290679931640625,17.279382705688477,22.680557250976562,30.037900924682617,15.133668899536133,22.305850982666016,29.63381004333496,14.80855941772461,22.30590057373047,29.633852005004883,14.808611869812012,23.902894973754883,28.848613739013672,18.95512580871582,23.64695167541504,28.57021713256836,18.734159469604492,23.6469783782959,28.57024383544922,18.73419761657715,27.188257217407227,35.385555267333984,18.919797897338867,26.72295570373535,34.882041931152344,18.515832901000977,26.723011016845703,34.88209533691406,18.51589584350586,19.80364418029785,25.144926071166992,14.163488388061523,19.47089195251465,24.7956485748291,13.866347312927246,19.470935821533203,24.795686721801758,13.866393089294434,19.80364418029785
2096,25.525079345703148,29.900720214843773,20.993188476562523,23.705590820312523,27.889794921875023,19.567742919921898,23.705621337890648,27.889825439453148,19.567803955078148,24.87916374206543,31.718379974365234,17.052383422851562,24.320199966430664,31.132530212402344,16.549659729003906,24.320266723632812,31.132587432861328,16.54973030090332,22.599639892578125,29.8294620513916,14.278261184692383,22.228008270263672,29.437881469726562,13.94430160522461,22.228052139282227,29.437915802001953,13.944353103637695,23.909507751464844,28.84230613708496,18.3415470123291,23.655397415161133,28.571043014526367,18.11419105529785,23.655431747436523,28.571067810058594,18.114225387573242,27.163297653198242,35.29718780517578,17.945585250854492,26.701454162597656,34.8067512512207,17.530675888061523,26.701509475708008,34.806800842285156,17.530738830566406,19.719514846801758,25.007966995239258,13.53303050994873,19.389358520507812,24.667484283447266,13.227249145507812,19.3893985748291,24.667516708374023,13.227295875549316,19.719514846801758
2097,25.506738281250023,29.798089599609398,21.415673828125023,23.653833007812523,27.769982910156273,20.004266357421898,23.653894042968773,27.770013427734398,20.004327392578148,24.53209686279297,31.159969329833984,18.045860290527344,23.972782135009766,30.579654693603516,17.552146911621094,23.972841262817383,30.579715728759766,17.552209854125977,22.340913772583008,29.313167572021484,15.31398868560791,21.965173721313477,28.920360565185547,14.989303588867188,21.965213775634766,28.920394897460938,14.989350318908691,23.643157958984375,28.388885498046875,19.0769100189209,23.385461807250977,28.116966247558594,18.853525161743164,23.3854923248291,28.11699104309082,18.853559494018555,26.783613204956055,34.62178421020508,19.15654754638672,26.316164016723633,34.13094711303711,18.74996566772461,26.316213607788086,34.1309928894043,18.750024795532227,19.570850372314453,24.68544578552246,14.391605377197266,19.237125396728516,24.344823837280273,14.093225479125977,19.237167358398438,24.344852447509766,14.093268394470215,19.570850372314453
2098,25.899713134765648,30.271234130859398,21.452203369140648,24.065332031250023,28.231011962890648,20.051904296875023,24.065332031250023,28.231072998046898,20.051934814453148,25.272075653076172,31.92813491821289,17.79003143310547,24.717723846435547,31.34392738342285,17.30493927001953,24.717792510986328,31.343978881835938,17.30500030517578,23.008878707885742,29.991867065429688,14.960371017456055,22.640247344970703,29.5977783203125,14.641197204589844,22.64028549194336,29.597810745239258,14.641241073608398,24.184391021728516,28.903583526611328,18.90196990966797,23.931900024414062,28.632461547851562,18.68288230895996,23.931926727294922,28.63248634338379,18.68291473388672,27.631717681884766,35.43963623046875,18.835439682006836,27.173320770263672,34.949188232421875,18.43680191040039,27.173370361328125,34.94923400878906,18.436857223510742,20.042020797729492,25.131040573120117,14.06471061706543,19.715465545654297,24.791183471679688,13.773632049560547,19.715499877929688,24.79121208190918,13.77367115020752,20.042020797729492
2099,25.788232421875023,30.119073486328148,21.487664794921898,23.931481933593773,28.060418701171898,20.123468017578148,23.931512451171898,28.060479736328148,20.123468017578148,25.067384719848633,31.64356803894043,18.21864891052246,24.509817123413086,31.05678939819336,17.74129867553711,24.5098819732666,31.056846618652344,17.741321563720703,22.787139892578125,29.778785705566406,15.42670726776123,22.41295051574707,29.382766723632812,15.110940933227539,22.412982940673828,29.382795333862305,15.110957145690918,23.989307403564453,28.740224838256836,19.204593658447266,23.734115600585938,28.468170166015625,18.987150192260742,23.734142303466797,28.46819305419922,18.987159729003906,27.337095260620117,35.18288040161133,19.325613021850586,26.87323570251465,34.68996047973633,18.930557250976562,26.873291015625,34.689998626708984,18.93057632446289,19.89816665649414,25.009750366210938,14.403133392333984,19.566612243652344,24.6661376953125,14.11526870727539,19.566646575927734,24.666168212890625,14.115283012390137,19.89816665649414
